bbl,address,borough,unitsres,rs_units,yearbuilt,bldgclass,wow_link
1018950001,400 RIVERSIDE DRIVE,MN,58,0,1909,D4,https://whoownswhat.justfix.org/bbl/1018950001
1013690029,446 EAST 58 STREET,MN,26,0,1920,D4,https://whoownswhat.justfix.org/bbl/1013690029
3024950023,80 DUPONT STREET,BK,98,0,1994,N2,https://whoownswhat.justfix.org/bbl/3024950023
3050610006,67 ST PAULS PLACE,BK,44,0,1920,C1,https://whoownswhat.justfix.org/bbl/3050610006
1020430014,2649 FREDRICK DOUGLASS BL,MN,13,0,1920,C7,https://whoownswhat.justfix.org/bbl/1020430014
4030850036,96-11 65 ROAD,QN,88,0,1939,D4,https://whoownswhat.justfix.org/bbl/4030850036
3039490010,147 SCHENCK AVENUE,BK,14,0,1901,C5,https://whoownswhat.justfix.org/bbl/3039490010
1018280003,2074 FREDRICK DOUGLASS BL,MN,13,0,1900,C7,https://whoownswhat.justfix.org/bbl/1018280003
3012070050,1241 DEAN STREET,BK,13,0,1890,C1,https://whoownswhat.justfix.org/bbl/3012070050
3021310001,100 BROADWAY,BK,47,0,1920,D7,https://whoownswhat.justfix.org/bbl/3021310001
1012210001,175 WEST 90 STREET,MN,187,0,1974,D6,https://whoownswhat.justfix.org/bbl/1012210001
4047720001,26-21 UNION STREET,QN,384,0,1954,D4,https://whoownswhat.justfix.org/bbl/4047720001
1004500015,320 EAST 9 STREET,MN,22,0,1988,D6,https://whoownswhat.justfix.org/bbl/1004500015
1015800006,505 EAST 83 STREET,MN,16,0,1910,C6,https://whoownswhat.justfix.org/bbl/1015800006
1013230036,230 EAST 50 STREET,MN,43,0,1927,D4,https://whoownswhat.justfix.org/bbl/1013230036
1010770022,517 WEST 48 STREET,MN,18,0,1901,C6,https://whoownswhat.justfix.org/bbl/1010770022
2040320004,682 MORRIS PARK AVENUE,BX,14,0,1930,C7,https://whoownswhat.justfix.org/bbl/2040320004
3066820013,1811 OCEAN PARKWAY,BK,82,0,1953,D4,https://whoownswhat.justfix.org/bbl/3066820013
1013900037,830 PARK AVENUE,MN,38,0,1911,D4,https://whoownswhat.justfix.org/bbl/1013900037
1003790015,412 EAST 10 STREET,MN,26,0,1930,C6,https://whoownswhat.justfix.org/bbl/1003790015
3019050120,215 WILLOUGHBY AVENUE,BK,187,0,1957,D3,https://whoownswhat.justfix.org/bbl/3019050120
2032130009,2422 UNIVERSITY AVENUE,BX,12,0,1912,C1,https://whoownswhat.justfix.org/bbl/2032130009
1015070013,19 EAST 95 STREET,MN,13,0,1925,D4,https://whoownswhat.justfix.org/bbl/1015070013
4008350115,23-07 32 STREET,QN,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/4008350115
1014240034,220 EAST 70 STREET,MN,64,0,1986,I9,https://whoownswhat.justfix.org/bbl/1014240034
1000700043,160 WATER STREET,MN,588,0,1972,D5,https://whoownswhat.justfix.org/bbl/1000700043
1013810001,1 EAST 66 STREET,MN,77,0,1948,D4,https://whoownswhat.justfix.org/bbl/1013810001
1015680015,439 EAST 88 STREET,MN,32,0,1915,D4,https://whoownswhat.justfix.org/bbl/1015680015
1005200045,25 KING STREET,MN,13,0,1892,C5,https://whoownswhat.justfix.org/bbl/1005200045
1018820038,504 WEST 111 STREET,MN,44,0,1909,D4,https://whoownswhat.justfix.org/bbl/1018820038
2028440050,50 EAST 172 STREET,BX,38,0,1925,C1,https://whoownswhat.justfix.org/bbl/2028440050
3002350052,142 HICKS STREET,BK,19,0,1913,D4,https://whoownswhat.justfix.org/bbl/3002350052
1018930032,370 RIVERSIDE DRIVE,MN,75,0,1922,D4,https://whoownswhat.justfix.org/bbl/1018930032
2028740014,1430 PLIMPTON AVENUE,BX,78,0,2003,D1,https://whoownswhat.justfix.org/bbl/2028740014
2030300141,2248 WEBSTER AVENUE,BX,27,0,1913,C1,https://whoownswhat.justfix.org/bbl/2030300141
1014440031,330 EAST 70 STREET,MN,73,0,1957,D4,https://whoownswhat.justfix.org/bbl/1014440031
1020400004,2918 FREDRICK DOUGLASS BL,MN,12,0,1920,C1,https://whoownswhat.justfix.org/bbl/1020400004
4063050024,215-05 43 AVENUE,QN,14,0,1928,C6,https://whoownswhat.justfix.org/bbl/4063050024
4047690001,25-11 UNION STREET,QN,192,0,1954,D4,https://whoownswhat.justfix.org/bbl/4047690001
3083990040,5610 AVENUE T,BK,36,0,1955,C6,https://whoownswhat.justfix.org/bbl/3083990040
1015700021,1731 YORK AVENUE,MN,265,0,1986,D7,https://whoownswhat.justfix.org/bbl/1015700021
4012160014,37-55 61 STREET,QN,11,0,1958,D7,https://whoownswhat.justfix.org/bbl/4012160014
1003910057,303 EAST 8 STREET,MN,12,0,1900,C6,https://whoownswhat.justfix.org/bbl/1003910057
1018770042,234 WEST 106 STREET,MN,50,0,1925,D4,https://whoownswhat.justfix.org/bbl/1018770042
3003850060,95 WYCKOFF STREET,BK,12,0,1931,C6,https://whoownswhat.justfix.org/bbl/3003850060
1010740001,610 11 AVENUE,MN,12,0,1900,K4,https://whoownswhat.justfix.org/bbl/1010740001
4033410060,111-03 76 DRIVE,QN,14,0,1936,C1,https://whoownswhat.justfix.org/bbl/4033410060
4014430047,34-51 82 STREET,QN,11,0,1916,C6,https://whoownswhat.justfix.org/bbl/4014430047
3013680059,1551 PARK PLACE,BK,24,0,1910,C6,https://whoownswhat.justfix.org/bbl/3013680059
1009020049,220 EAST 22 STREET,MN,122,0,1930,D3,https://whoownswhat.justfix.org/bbl/1009020049
1021250045,2188 AMSTERDAM AVENUE,MN,18,0,1910,C7,https://whoownswhat.justfix.org/bbl/1021250045
1018830052,530 WEST 112 STREET,MN,22,0,1910,C1,https://whoownswhat.justfix.org/bbl/1018830052
3002260013,66 ORANGE STREET,BK,21,0,1912,D4,https://whoownswhat.justfix.org/bbl/3002260013
1021280055,511 WEST 171 STREET,MN,15,0,1910,C1,https://whoownswhat.justfix.org/bbl/1021280055
1010600038,406 WEST 51 STREET,MN,15,0,1940,D1,https://whoownswhat.justfix.org/bbl/1010600038
1003970025,185 EAST 2 STREET,MN,23,0,1915,C6,https://whoownswhat.justfix.org/bbl/1003970025
1015180027,157 EAST 89 STREET,MN,20,0,1910,C4,https://whoownswhat.justfix.org/bbl/1015180027
3013870052,578 RALPH AVENUE,BK,17,0,1922,C6,https://whoownswhat.justfix.org/bbl/3013870052
3021460027,95 SOUTH 10 STREET,BK,35,0,1915,C6,https://whoownswhat.justfix.org/bbl/3021460027
1019290003,2294 FREDRICK DOUGLASS BL,MN,15,0,1910,C7,https://whoownswhat.justfix.org/bbl/1019290003
3060160006,8301 RIDGE BOULEVARD,BK,55,0,1963,D4,https://whoownswhat.justfix.org/bbl/3060160006
4018370104,86-15 BROADWAY,QN,155,0,1964,D4,https://whoownswhat.justfix.org/bbl/4018370104
1010460017,337 WEST 55 STREET,MN,14,0,1920,C5,https://whoownswhat.justfix.org/bbl/1010460017
1015230014,1450 LEXINGTON AVENUE,MN,41,0,1928,D4,https://whoownswhat.justfix.org/bbl/1015230014
1007710028,221 WEST 21 STREET,MN,20,0,1920,D4,https://whoownswhat.justfix.org/bbl/1007710028
1015820034,530 EAST 86 STREET,MN,46,0,1928,D4,https://whoownswhat.justfix.org/bbl/1015820034
1014460038,340 EAST 72 STREET,MN,33,0,1930,D4,https://whoownswhat.justfix.org/bbl/1014460038
1014040001,701 PARK AVENUE,MN,210,0,1933,H5,https://whoownswhat.justfix.org/bbl/1014040001
1018830050,526 WEST 112 STREET,MN,25,0,1910,C1,https://whoownswhat.justfix.org/bbl/1018830050
3066120052,1608 OCEAN PARKWAY,BK,40,0,1957,D4,https://whoownswhat.justfix.org/bbl/3066120052
1012480049,334 WEST 87 STREET,MN,38,0,1927,D4,https://whoownswhat.justfix.org/bbl/1012480049
1008970069,210 EAST 17 STREET,MN,25,0,1904,C6,https://whoownswhat.justfix.org/bbl/1008970069
2030370057,4464 PARK AVENUE,BX,13,0,1910,C1,https://whoownswhat.justfix.org/bbl/2030370057
3011530027,344 ST MARKS AVENUE,BK,44,0,1948,C1,https://whoownswhat.justfix.org/bbl/3011530027
3030830006,100 WHITE STREET,BK,15,0,1931,D7,https://whoownswhat.justfix.org/bbl/3030830006
4054060045,147-15A 45 AVENUE,QN,14,0,1926,C7,https://whoownswhat.justfix.org/bbl/4054060045
2028200027,1560 SELWYN AVENUE,BX,64,0,1926,D1,https://whoownswhat.justfix.org/bbl/2028200027
1003720039,11 AVENUE D,MN,16,0,1900,C7,https://whoownswhat.justfix.org/bbl/1003720039
1014510037,336 EAST 77 STREET,MN,19,0,1910,C6,https://whoownswhat.justfix.org/bbl/1014510037
3064390049,200 BAY 22 STREET,BK,16,0,1916,D4,https://whoownswhat.justfix.org/bbl/3064390049
4161100044,1 BEACH 84 STREET,QN,18,0,1930,C9,https://whoownswhat.justfix.org/bbl/4161100044
1015630037,434 EAST 84 STREET,MN,20,0,1987,D1,https://whoownswhat.justfix.org/bbl/1015630037
3031780020,476 JEFFERSON STREET,BK,63,0,1950,C7,https://whoownswhat.justfix.org/bbl/3031780020
4043420010,29-08 139 STREET,QN,168,0,1952,D4,https://whoownswhat.justfix.org/bbl/4043420010
1000970030,36 PECK SLIP,MN,11,0,1900,C7,https://whoownswhat.justfix.org/bbl/1000970030
1021320030,530 WEST 178 STREET,MN,55,0,1906,C5,https://whoownswhat.justfix.org/bbl/1021320030
4006190033,31-20 28 ROAD,QN,12,0,1987,C1,https://whoownswhat.justfix.org/bbl/4006190033
4003420029,36-16 30 STREET,QN,16,0,1914,C1,https://whoownswhat.justfix.org/bbl/4003420029
1016020020,49 EAST 96 STREET,MN,75,0,1939,D4,https://whoownswhat.justfix.org/bbl/1016020020
1014630001,1266 1 AVENUE,MN,31,0,1910,C7,https://whoownswhat.justfix.org/bbl/1014630001
1019530008,365 WEST 126 STREET,MN,11,0,1901,C4,https://whoownswhat.justfix.org/bbl/1019530008
2030390060,2357 WASHINGTON AVENUE,BX,12,0,1911,C1,https://whoownswhat.justfix.org/bbl/2030390060
1020820007,557 WEST 150 STREET,MN,30,0,1930,C6,https://whoownswhat.justfix.org/bbl/1020820007
3046100001,950 RUTLAND ROAD,BK,172,0,1958,D1,https://whoownswhat.justfix.org/bbl/3046100001
3011550054,698 CLASSON AVENUE,BK,20,0,1920,C6,https://whoownswhat.justfix.org/bbl/3011550054
3053290062,179 OCEAN PARKWAY,BK,39,0,1923,C6,https://whoownswhat.justfix.org/bbl/3053290062
1014940069,1016 5 AVENUE,MN,55,0,1927,D4,https://whoownswhat.justfix.org/bbl/1014940069
1015510032,352 EAST 89 STREET,MN,17,0,1915,C1,https://whoownswhat.justfix.org/bbl/1015510032
1007950061,134 WEST 20 STREET,MN,16,0,1901,C6,https://whoownswhat.justfix.org/bbl/1007950061
1010640015,431 WEST 54 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1010640015
1002290020,71 GRAND STREET,MN,12,0,1920,D4,https://whoownswhat.justfix.org/bbl/1002290020
2031570001,2160 ANTHONY AVENUE,BX,39,0,1927,D7,https://whoownswhat.justfix.org/bbl/2031570001
1015830009,517 EAST 86 STREET,MN,35,0,1939,D4,https://whoownswhat.justfix.org/bbl/1015830009
3009220017,728 41 STREET,BK,24,0,1928,C6,https://whoownswhat.justfix.org/bbl/3009220017
3050890012,12 MARTENSE STREET,BK,20,0,1925,C1,https://whoownswhat.justfix.org/bbl/3050890012
1020660051,450 WEST 152 STREET,MN,20,0,1906,C6,https://whoownswhat.justfix.org/bbl/1020660051
4005990043,36-28 31 STREET,QN,12,0,1926,C1,https://whoownswhat.justfix.org/bbl/4005990043
1013380040,320 EAST 46 STREET,MN,248,0,1981,D6,https://whoownswhat.justfix.org/bbl/1013380040
3010160002,300 10 STREET,BK,27,0,1914,C7,https://whoownswhat.justfix.org/bbl/3010160002
1004660021,224 EAST 11 STREET,MN,26,0,1910,C6,https://whoownswhat.justfix.org/bbl/1004660021
1005760025,37 WEST 12 STREET,MN,102,0,1961,D4,https://whoownswhat.justfix.org/bbl/1005760025
3061530200,800 POLY PLACE,BK,501,0,1953,Y4,https://whoownswhat.justfix.org/bbl/3061530200
1020840052,534 WEST 153 STREET,MN,15,0,1900,C6,https://whoownswhat.justfix.org/bbl/1020840052
3013660020,1322 PROSPECT PLACE,BK,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/3013660020
1014090009,121 EAST 74 STREET,MN,30,0,1928,D4,https://whoownswhat.justfix.org/bbl/1014090009
4042600025,122-02 25 ROAD,QN,19,0,1978,C1,https://whoownswhat.justfix.org/bbl/4042600025
4083530001,60-33 251 STREET,QN,168,0,1952,C6,https://whoownswhat.justfix.org/bbl/4083530001
1015560035,330 EAST 94 STREET,MN,16,0,1920,C6,https://whoownswhat.justfix.org/bbl/1015560035
2055140002,14D EDGEWATER PARK,BX,56,0,1920,A8,https://whoownswhat.justfix.org/bbl/2055140002
1014320001,201 EAST 77 STREET,MN,90,0,1965,D4,https://whoownswhat.justfix.org/bbl/1014320001
3001850039,485 PACIFIC STREET,BK,20,0,1913,C1,https://whoownswhat.justfix.org/bbl/3001850039
1014940050,1095 MADISON AVENUE,MN,30,0,1912,D4,https://whoownswhat.justfix.org/bbl/1014940050
3012900001,281 CROWN STREET,BK,31,0,1923,C7,https://whoownswhat.justfix.org/bbl/3012900001
1014910023,1033 MADISON AVENUE,MN,20,0,1925,D4,https://whoownswhat.justfix.org/bbl/1014910023
3071820046,2373 OCEAN PARKWAY,BK,63,0,1960,D4,https://whoownswhat.justfix.org/bbl/3071820046
1020640060,1813 AMSTERDAM AVENUE,MN,16,0,1926,C7,https://whoownswhat.justfix.org/bbl/1020640060
1015010016,1240 MADISON AVENUE,MN,60,0,1925,D4,https://whoownswhat.justfix.org/bbl/1015010016
3014800017,1010 GATES AVENUE,BK,19,0,1952,D3,https://whoownswhat.justfix.org/bbl/3014800017
1021100065,2089 AMSTERDAM AVENUE,MN,18,0,1915,C6,https://whoownswhat.justfix.org/bbl/1021100065
1000370008,110 WALL STREET,MN,82,0,1965,H9,https://whoownswhat.justfix.org/bbl/1000370008
4114310015,86-10 151 AVENUE,QN,161,0,1966,D4,https://whoownswhat.justfix.org/bbl/4114310015
1014330016,243 EAST 78 STREET,MN,22,0,1930,C7,https://whoownswhat.justfix.org/bbl/1014330016
1012440001,70 RIVERSIDE DRIVE,MN,56,0,1951,D4,https://whoownswhat.justfix.org/bbl/1012440001
1004620015,32 EAST 7 STREET,MN,22,0,1900,C7,https://whoownswhat.justfix.org/bbl/1004620015
4014430053,34-39 82 STREET,QN,11,0,1916,C6,https://whoownswhat.justfix.org/bbl/4014430053
1013910034,840 PARK AVENUE,MN,18,0,1912,D4,https://whoownswhat.justfix.org/bbl/1013910034
1015620007,409 EAST 82 STREET,MN,16,0,1910,C1,https://whoownswhat.justfix.org/bbl/1015620007
1010550049,428 WEST 46 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1010550049
4006860014,40-14 ASTORIA BOULEVARD S,QN,14,0,1922,C7,https://whoownswhat.justfix.org/bbl/4006860014
4021320054,66-10 YELLOWSTONE BLVD,QN,60,0,1958,D4,https://whoownswhat.justfix.org/bbl/4021320054
3016860030,141 CHAUNCEY STREET,BK,46,0,1921,D5,https://whoownswhat.justfix.org/bbl/3016860030
1006420004,110 HORATIO STREET,MN,121,0,1987,D3,https://whoownswhat.justfix.org/bbl/1006420004
2023770011,410 EAST 156 STREET,BX,65,0,1906,C5,https://whoownswhat.justfix.org/bbl/2023770011
1014510041,328 EAST 77 STREET,MN,16,0,1910,C6,https://whoownswhat.justfix.org/bbl/1014510041
3010870007,601 8 AVENUE,BK,58,0,1931,M1,https://whoownswhat.justfix.org/bbl/3010870007
1002460001,275 SOUTH STREET,MN,256,0,1978,D6,https://whoownswhat.justfix.org/bbl/1002460001
1020360057,30 MACOMBS PLACE,MN,24,0,1920,C6,https://whoownswhat.justfix.org/bbl/1020360057
1012310037,202 WEST 84 STREET,MN,11,0,1900,C4,https://whoownswhat.justfix.org/bbl/1012310037
3053400015,192 EAST 8 STREET,BK,30,0,1940,D4,https://whoownswhat.justfix.org/bbl/3053400015
1007460018,333 WEST 22 STREET,MN,16,0,1836,D4,https://whoownswhat.justfix.org/bbl/1007460018
1009020015,221 EAST 21 STREET,MN,29,0,1985,D3,https://whoownswhat.justfix.org/bbl/1009020015
3054910001,5619 15 AVENUE,BK,72,0,1931,D1,https://whoownswhat.justfix.org/bbl/3054910001
1013790051,30 EAST 65 STREET,MN,63,0,1959,D4,https://whoownswhat.justfix.org/bbl/1013790051
1021800082,20 MAGAW PLACE,MN,42,0,1924,D4,https://whoownswhat.justfix.org/bbl/1021800082
3086860025,313 BRIGHTWATER COURT,BK,60,0,1931,D4,https://whoownswhat.justfix.org/bbl/3086860025
1018640009,141 WEST 109 STREET,MN,317,0,1974,D4,https://whoownswhat.justfix.org/bbl/1018640009
3052680087,147 PROSPECT PARK SW,BK,16,0,1931,C6,https://whoownswhat.justfix.org/bbl/3052680087
4092340044,84-25 118 STREET,QN,45,0,1961,D4,https://whoownswhat.justfix.org/bbl/4092340044
1018920006,311 WEST 106 STREET,MN,52,0,1925,D4,https://whoownswhat.justfix.org/bbl/1018920006
4084410001,73-43 255 STREET,QN,188,0,1948,C6,https://whoownswhat.justfix.org/bbl/4084410001
1001430021,335 GREENWICH STREET,MN,28,0,1931,D4,https://whoownswhat.justfix.org/bbl/1001430021
1016280029,189 EAST 100 STREET,MN,17,0,1910,C4,https://whoownswhat.justfix.org/bbl/1016280029
1008430003,75 5 AVENUE,MN,72,0,1983,D6,https://whoownswhat.justfix.org/bbl/1008430003
2028660053,51 WEST 174 STREET,BX,25,0,1920,C1,https://whoownswhat.justfix.org/bbl/2028660053
1019070045,118 WEST 123 STREET,MN,36,0,1914,D3,https://whoownswhat.justfix.org/bbl/1019070045
1012090037,12 WEST 96 STREET,MN,69,0,1930,D4,https://whoownswhat.justfix.org/bbl/1012090037
3020680001,130 ST EDWARDS STREET,BK,292,0,1957,D4,https://whoownswhat.justfix.org/bbl/3020680001
1003720016,286 EAST 3 STREET,MN,53,0,2005,D1,https://whoownswhat.justfix.org/bbl/1003720016
1008600026,31 EAST 30 STREET,MN,13,0,1925,C4,https://whoownswhat.justfix.org/bbl/1008600026
1002360033,197 HESTER STREET,MN,40,0,1910,C7,https://whoownswhat.justfix.org/bbl/1002360033
4012670020,34-30 81 STREET,QN,11,0,1922,D4,https://whoownswhat.justfix.org/bbl/4012670020
2030650063,2339 ARTHUR AVENUE,BX,30,0,1915,C7,https://whoownswhat.justfix.org/bbl/2030650063
2024640001,1215 GRAND CONCOURSE,BX,45,0,1919,C7,https://whoownswhat.justfix.org/bbl/2024640001
1018470064,308 WEST 114 STREET,MN,11,0,1900,C4,https://whoownswhat.justfix.org/bbl/1018470064
3019460030,66 ST JAMES PLACE,BK,16,0,1907,C1,https://whoownswhat.justfix.org/bbl/3019460030
3002360133,148 HENRY STREET,BK,12,0,1840,C6,https://whoownswhat.justfix.org/bbl/3002360133
2050060069,4210 DIGNEY AVENUE,BX,19,0,1932,C1,https://whoownswhat.justfix.org/bbl/2050060069
4008840009,25-75 22 STREET,QN,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/4008840009
2028040013,216 EAST TREMONT AVENUE,BX,11,0,1912,C6,https://whoownswhat.justfix.org/bbl/2028040013
4050420023,133-27 SANFORD AVENUE,QN,35,0,1952,D4,https://whoownswhat.justfix.org/bbl/4050420023
3034440050,629 CHAUNCEY STREET,BK,62,0,1931,N2,https://whoownswhat.justfix.org/bbl/3034440050
2029520014,781 CROTONA PARK NORTH,BX,96,0,1990,I9,https://whoownswhat.justfix.org/bbl/2029520014
5028270089,22 SYLVA LANE,SI,12,0,1998,C1,https://whoownswhat.justfix.org/bbl/5028270089
3013170041,440 BROOKLYN AVENUE,BK,45,0,1928,D7,https://whoownswhat.justfix.org/bbl/3013170041
4021860075,111-22 66 AVENUE,QN,96,0,1949,C6,https://whoownswhat.justfix.org/bbl/4021860075
1022020009,416 WEST 206 STREET,MN,74,0,1946,D4,https://whoownswhat.justfix.org/bbl/1022020009
1016390045,164 EAST 112 STREET,MN,20,0,1910,C4,https://whoownswhat.justfix.org/bbl/1016390045
1012070016,31 WEST 93 STREET,MN,34,0,1900,D4,https://whoownswhat.justfix.org/bbl/1012070016
1010560009,455 WEST 46 STREET,MN,20,0,1901,C4,https://whoownswhat.justfix.org/bbl/1010560009
1014010054,895 LEXINGTON AVENUE,MN,60,0,1907,D4,https://whoownswhat.justfix.org/bbl/1014010054
1014240006,205 EAST 69 STREET,MN,72,0,1929,D4,https://whoownswhat.justfix.org/bbl/1014240006
1013720062,25 SUTTON PLACE,MN,14,0,1928,D4,https://whoownswhat.justfix.org/bbl/1013720062
3030030012,54 KNICKERBOCKER AVENUE,BK,32,0,1931,D3,https://whoownswhat.justfix.org/bbl/3030030012
4102640091,171-01 110 AVENUE,QN,56,0,1951,C6,https://whoownswhat.justfix.org/bbl/4102640091
1016380033,2004 3 AVENUE,MN,24,0,1900,K4,https://whoownswhat.justfix.org/bbl/1016380033
1008850063,157 LEXINGTON AVENUE,MN,12,0,1920,D5,https://whoownswhat.justfix.org/bbl/1008850063
1004140050,77 DELANCEY STREET,MN,18,0,1914,D6,https://whoownswhat.justfix.org/bbl/1004140050
3054400010,2 WEBSTER AVENUE,BK,30,0,1931,C6,https://whoownswhat.justfix.org/bbl/3054400010
1019780001,80 LA SALLE STREET,MN,982,0,1956,D4,https://whoownswhat.justfix.org/bbl/1019780001
1010300046,222 CENTRAL PARK SOUTH,MN,30,0,1908,D4,https://whoownswhat.justfix.org/bbl/1010300046
4085100031,75-20 255 STREET,QN,96,0,1948,C6,https://whoownswhat.justfix.org/bbl/4085100031
1019380032,2250 ADAM C POWELL BLVD,MN,35,0,1910,N2,https://whoownswhat.justfix.org/bbl/1019380032
2025300062,1247 UNIVERSITY AVENUE,BX,17,0,2002,D1,https://whoownswhat.justfix.org/bbl/2025300062
1015150070,1049 PARK AVENUE,MN,36,0,1920,D4,https://whoownswhat.justfix.org/bbl/1015150070
1008770013,50 GRAMERCY PARK NORTH,MN,21,0,1924,D4,https://whoownswhat.justfix.org/bbl/1008770013
3030550003,223 BUSHWICK AVENUE,BK,27,0,1920,C7,https://whoownswhat.justfix.org/bbl/3030550003
2033430180,282 EAST GUN HILL ROAD,BX,52,0,1925,C7,https://whoownswhat.justfix.org/bbl/2033430180
4008390020,27-05 ASTORIA BOULEVARD,QN,16,0,1922,D1,https://whoownswhat.justfix.org/bbl/4008390020
1011990005,75 WEST 85 STREET,MN,14,0,1887,C5,https://whoownswhat.justfix.org/bbl/1011990005
2027830070,1315 FINDLAY AVENUE,BX,17,0,1920,C1,https://whoownswhat.justfix.org/bbl/2027830070
2026330026,1061 TRINITY AVENUE,BX,16,0,1911,C1,https://whoownswhat.justfix.org/bbl/2026330026
1014120071,875 PARK AVENUE,MN,46,0,1912,D4,https://whoownswhat.justfix.org/bbl/1014120071
1020820049,522 WEST 151 STREET,MN,19,0,1905,C6,https://whoownswhat.justfix.org/bbl/1020820049
1005760022,30 WEST 13 STREET,MN,29,0,1900,D4,https://whoownswhat.justfix.org/bbl/1005760022
2028720230,1543 JESUP AVENUE,BX,21,0,1925,C1,https://whoownswhat.justfix.org/bbl/2028720230
1004820003,45 CROSBY STREET,MN,12,0,1896,D4,https://whoownswhat.justfix.org/bbl/1004820003
3002910043,135 AMITY STREET,BK,12,0,1880,C6,https://whoownswhat.justfix.org/bbl/3002910043
1010770018,525 WEST 48 STREET,MN,15,0,1910,D6,https://whoownswhat.justfix.org/bbl/1010770018
1020830022,519 WEST 151 STREET,MN,15,0,1900,C4,https://whoownswhat.justfix.org/bbl/1020830022
3024210038,241 SOUTH 3 STREET,BK,20,0,1909,C6,https://whoownswhat.justfix.org/bbl/3024210038
3017910068,39 VAN BUREN STREET,BK,42,0,2008,D1,https://whoownswhat.justfix.org/bbl/3017910068
3034200045,27 SCHAEFER STREET,BK,33,0,2001,D9,https://whoownswhat.justfix.org/bbl/3034200045
1003900052,207 EAST 7 STREET,MN,22,0,2001,M1,https://whoownswhat.justfix.org/bbl/1003900052
1006420048,82 HORATIO STREET,MN,11,0,1878,C6,https://whoownswhat.justfix.org/bbl/1006420048
2028000068,250 EAST 176 STREET,BX,60,0,1937,D1,https://whoownswhat.justfix.org/bbl/2028000068
1021270052,503 WEST 170 STREET,MN,25,0,1911,C6,https://whoownswhat.justfix.org/bbl/1021270052
1012450047,110 RIVERSIDE DRIVE,MN,169,0,1929,D4,https://whoownswhat.justfix.org/bbl/1012450047
1003550039,168 NORFOLK STREET,MN,20,0,1920,C6,https://whoownswhat.justfix.org/bbl/1003550039
3002360088,145 HICKS STREET,BK,107,0,1935,D4,https://whoownswhat.justfix.org/bbl/3002360088
1014600033,434 EAST 66 STREET,MN,16,0,1910,C4,https://whoownswhat.justfix.org/bbl/1014600033
